,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
0,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test
14,60494.05310179159,55893.68464608677,59425.38785963685,68260.272020031,66428.48469762116,59236.19606821027,58825.18802421841,59597.33667701929,59649.499799551864,67968.66963218887,59714.001380012225,60011.74588195075,56515.36071312245,61928.01578741045,63795.30191641992,55863.20171013328,63537.828232044776
15,60493.897837011194,55893.3412229946,59425.20662783387,68260.2511773532,66428.44541228424,59236.003841839636,58824.99068000195,59597.165145607876,59649.299679871154,67968.64789108433,59713.83891825403,60011.58185441917,56515.09723178865,61927.8953891875,63795.23445330192,55862.85486091823,63537.74137033262
16,60493.74267852517,55892.9981724596,59425.025529873965,68260.23034158004,66428.40614194471,59235.81176377855,58824.79348927458,59596.99373850358,59649.099720246275,67968.62615721497,59713.67657292599,60011.417946213136,56514.834001195675,61927.77506216455,63795.16702147835,55862.50838911798,63537.65455286773
17,60493.587626224384,55892.65549387518,59424.844565608546,68260.20951270814,66428.36688659398,59235.6198338553,58824.59645185714,59596.82245557132,59648.8999204849,67968.60443057732,59713.514343902985,60011.25415720245,56514.57102098565,61927.654806278144,63795.099620927525,55862.162294116366,63537.56777961616
18,60493.432679999736,55892.3131866365,59424.66373488971,68260.18869073401,66428.32764622333,59235.42805189859,58824.399567570734,59596.65129667589,59648.70028039538,67968.58271116766,59713.35223105977,60011.090487257025,56514.3082908012,61927.53462146522,63795.03225162774,55861.816575298486,63537.481050544186
19,60493.27783974241,55891.97125013951,59424.4830375694,68260.16787565425,66428.28842082433,59235.236417737055,58824.20283623671,59596.48026168272,59648.50079978613,67968.56099898246,59713.19023427174,60010.9269362469,56514.045810285286,61927.41450766287,63794.96491355707,55861.471232050964,63537.39436561812
20,60493.12310534355,55891.629683781866,59424.30247349999,68260.14706746548,66428.24921038843,59235.04493119978,58824.006257676854,59596.30935045708,59648.30147846601,67968.53929401809,59713.02835341404,60010.76350404235,56513.78357908218,61927.294464807914,63794.89760669413,55861.12626376138,63537.30772480408
21,60492.96847669457,55891.288486962454,59424.12204253402,68260.12626616428,66428.21001490683,59234.85359211614,58823.80983171294,59596.1385628646,59648.102316244076,67968.51759627089,59712.86658836223,60010.60019051387,56513.52159683633,61927.17449283762,63794.83033101685,55860.78166981919,63537.221128068595
22,60492.81395368701,55890.94765908137,59423.941744524185,68260.10547174703,66428.17083437127,59234.662400315734,58823.61355816731,59595.96789877098,59647.90331292979,67968.49590573744,59712.70493899181,60010.43699553212,56513.25986319328,61927.054591689186,63794.76308650366,55860.43744961485,63537.13457537784
23,60492.65953621253,55890.607199539976,59423.761579323545,68260.08468421063,66428.13166877306,59234.47135562848,58823.41743686241,59595.7973580423,59647.704468332915,67968.47422241396,59712.54340517878,60010.273918967956,56512.99837779874,61926.93476129983,63794.695873133016,55860.09360253991,63537.048066698255
24,60492.5052241629,55890.267107741005,59423.58154678519,68260.06390355146,66428.09251810357,59234.28045788434,58823.221467621144,59595.62694054459,59647.505782263426,67968.4525462968,59712.38198679914,60010.11096069242,56512.73714029941,61926.815001606796,63794.62869088313,55859.75012798767,63536.96160199623
25,60492.351017430134,55889.927383088536,59423.40164676249,68260.04312976614,66428.05338235447,59234.08970691374,58823.0256502665,59595.45664614438,59647.30725453164,67968.43087738265,59712.220683729065,60009.94812057675,56512.47615034272,61926.69531254761,63794.56153973249,55859.40702535265,63536.87518123827
26,60492.196915906476,55889.588024987854,59423.221879109245,68260.02236285125,66428.014261517,59233.89910254742,58822.82998462167,59595.286474708104,59647.10888494816,67968.4092156677,59712.059495844805,60009.78539849226,56512.21540757659,61926.57569405966,63794.49441965945,55859.06429403065,63536.78880439085
27,60492.042919484105,55889.249032845444,59423.04224367895,68260.00160280344,66427.97515558286,59233.70864461617,58822.6344705104,59595.116426102526,59646.91067332408,67968.38756114838,59711.89842302313,60009.62279431073,56511.95491164972,61926.456146080585,63794.42733064241,55858.72193341848,63536.70247142035
28,60491.88902805544,55888.91040606939,59422.86274032603,68259.9808496193,66427.93606454333,59233.5183329512,58822.439107756596,59594.94650019461,59646.71261947043,67968.36591382111,59711.73746514058,60009.46030790378,56511.69466221144,61926.336668547905,63794.36027265976,55858.37994291479,63536.61618229356
29,60491.73524151294,55888.57214406866,59422.68336890459,68259.9601032954,66427.89698839,59233.328167383894,58822.24389618427,59594.77669685136,59646.514723198896,67968.34427368239,59711.57662207413,60009.29793914348,56511.43465891159,61926.21726139939,63794.293245690074,55858.03832191906,63536.52993697694
30,60491.58155974958,55888.23424625378,59422.50412926897,68259.93936382823,66427.85792711444,59233.13814774602,58822.04883561797,59594.60701594038,59646.31698432122,67968.32264072858,59711.41589370099,60009.13568790194,56511.174901401086,61926.097924572896,63794.226249711806,55857.69706983243,63536.44373543703
31,60491.42798265797,55887.89671203634,59422.325021274075,68259.91863121459,66427.81888070803,59232.94827386939,58821.85392588233,59594.43745732886,59646.11940264964,67968.3010149561,59711.255279898105,60008.97355405138,56510.915389331065,61925.97865800605,63794.1592847033,55857.35618605704,63536.357577640614
32,60491.274510131145,55887.55954082926,59422.14604477462,68259.89790545101,66427.77984916241,59232.75854558629,58821.659166802376,59594.26802088468,59645.92197799657,67968.27939636137,59711.0947805432,60008.81153746452,56510.656122353466,61925.85946163702,63794.09235064327,55857.01566999641,63536.27146355427
33,60491.12114206243,55887.222732046896,59421.967199625826,68259.877186534,66427.74083246886,59232.56896272919,58821.46455820318,59594.09870647569,59645.724710174676,67968.2577849408,59710.934395513716,60008.649638014016,56510.397100120965,61925.740335403665,63794.025447510205,55856.67552105566,63536.185393144944
34,60490.96787834498,55886.88628510461,59421.78848568293,68259.85647446023,66427.70183061913,59232.37952513067,58821.27009991048,59593.92951397015,59645.527598996916,67968.23618069089,59710.77412468748,60008.48785557276,56510.138322287006,61925.62127924395,63793.9585752825,55856.3357386407,63536.09936637913
35,60490.81471887225,55886.55019941938,59421.60990280166,68259.83576922644,66427.6628436046,59232.19023262382,58821.07579174983,59593.7604432361,59645.330644276735,67968.214583608,59710.61396794242,60008.32619001381,56509.87978850524,61925.50229309623,63793.89173393904,55855.99632215881,63536.01338322369
36,60490.6616635378,55886.21447440882,59421.43145083764,68259.81507082903,66427.62387141696,59232.00108504188,58820.881633547484,59593.59149414208,59645.13384582781,67968.19299368863,59710.453925156646,60008.164641210344,56509.62149843046,61925.38337689862,63793.82492345804,55855.657271019,63535.92744364553
